Country/Region,2020-01-22 00:00:00,2020-01-23 00:00:00,2020-01-24 00:00:00,2020-01-25 00:00:00,2020-01-26 00:00:00,2020-01-27 00:00:00,2020-01-28 00:00:00,2020-01-29 00:00:00,2020-01-30 00:00:00,2020-01-31 00:00:00,2020-02-01 00:00:00,2020-02-02 00:00:00,2020-02-03 00:00:00,2020-02-04 00:00:00,2020-02-05 00:00:00,2020-02-06 00:00:00,2020-02-07 00:00:00,2020-02-08 00:00:00,2020-02-09 00:00:00,2020-02-10 00:00:00,2020-02-11 00:00:00,2020-02-12 00:00:00,2020-02-13 00:00:00,2020-02-14 00:00:00,2020-02-15 00:00:00,2020-02-16 00:00:00,2020-02-17 00:00:00,2020-02-18 00:00:00,2020-02-19 00:00:00,2020-02-20 00:00:00,2020-02-21 00:00:00,2020-02-22 00:00:00,2020-02-23 00:00:00,2020-02-24 00:00:00,2020-02-25 00:00:00,2020-02-26 00:00:00,2020-02-27 00:00:00,2020-02-28 00:00:00,2020-02-29 00:00:00,2020-03-01 00:00:00,2020-03-02 00:00:00,2020-03-03 00:00:00,2020-03-04 00:00:00,2020-03-05 00:00:00,2020-03-06 00:00:00,2020-03-07 00:00:00,2020-03-08 00:00:00,2020-03-09 00:00:00,2020-03-10 00:00:00,2020-03-11 00:00:00,2020-03-12 00:00:00,2020-03-13 00:00:00,2020-03-14 00:00:00,2020-03-15 00:00:00,2020-03-16 00:00:00,2020-03-17 00:00:00,2020-03-18 00:00:00,2020-03-19 00:00:00,2020-03-20 00:00:00,2020-03-21 00:00:00,2020-03-22 00:00:00,2020-03-23 00:00:00,2020-03-24 00:00:00,2020-03-25 00:00:00,2020-03-26 00:00:00,2020-03-27 00:00:00,2020-03-28 00:00:00,2020-03-29 00:00:00,2020-03-30 00:00:00,2020-03-31 00:00:00,2020-04-01 00:00:00,2020-04-02 00:00:00,2020-04-03 00:00:00,2020-04-04 00:00:00,2020-04-05 00:00:00,2020-04-06 00:00:00,2020-04-07 00:00:00,2020-04-08 00:00:00,2020-04-09 00:00:00,2020-04-10 00:00:00,2020-04-11 00:00:00,2020-04-12 00:00:00,2020-04-13 00:00:00,2020-04-14 00:00:00,2020-04-15 00:00:00,2020-04-16 00:00:00,2020-04-17 00:00:00,2020-04-18 00:00:00,2020-04-19 00:00:00,2020-04-20 00:00:00,2020-04-21 00:00:00,2020-04-22 00:00:00,2020-04-23 00:00:00,2020-04-24 00:00:00,2020-04-25 00:00:00,2020-04-26 00:00:00,2020-04-27 00:00:00,2020-04-28 00:00:00,2020-04-29 00:00:00,2020-04-30 00:00:00,2020-05-01 00:00:00,2020-05-02 00:00:00,2020-05-03 00:00:00,2020-05-04 00:00:00,2020-05-05 00:00:00,2020-05-06 00:00:00,2020-05-07 00:00:00,2020-05-08 00:00:00,2020-05-09 00:00:00,2020-05-10 00:00:00,2020-05-11 00:00:00,2020-05-12 00:00:00,2020-05-13 00:00:00,2020-05-14 00:00:00,2020-05-15 00:00:00,2020-05-16 00:00:00,2020-05-17 00:00:00,2020-05-18 00:00:00,2020-05-19 00:00:00,2020-05-20 00:00:00,2020-05-21 00:00:00,2020-05-22 00:00:00,2020-05-23 00:00:00,2020-05-24 00:00:00,2020-05-25 00:00:00,2020-05-26 00:00:00,2020-05-27 00:00:00,2020-05-28 00:00:00,2020-05-29 00:00:00,2020-05-30 00:00:00,2020-05-31 00:00:00,2020-06-01 00:00:00,2020-06-02 00:00:00,2020-06-03 00:00:00,2020-06-04 00:00:00,2020-06-05 00:00:00,2020-06-06 00:00:00,2020-06-07 00:00:00,2020-06-08 00:00:00,2020-06-09 00:00:00,2020-06-10 00:00:00,2020-06-11 00:00:00,2020-06-12 00:00:00,2020-06-13 00:00:00,2020-06-14 00:00:00,2020-06-15 00:00:00,2020-06-16 00:00:00,2020-06-17 00:00:00,2020-06-18 00:00:00,2020-06-19 00:00:00,2020-06-20 00:00:00,2020-06-21 00:00:00,2020-06-22 00:00:00,2020-06-23 00:00:00,2020-06-24 00:00:00,2020-06-25 00:00:00,2020-06-26 00:00:00,2020-06-27 00:00:00,2020-06-28 00:00:00,2020-06-29 00:00:00,2020-06-30 00:00:00,2020-07-01 00:00:00,2020-07-02 00:00:00,2020-07-03 00:00:00,2020-07-04 00:00:00,2020-07-05 00:00:00,2020-07-06 00:00:00,2020-07-07 00:00:00,2020-07-08 00:00:00,2020-07-09 00:00:00,2020-07-10 00:00:00,2020-07-11 00:00:00,2020-07-12 00:00:00,2020-07-13 00:00:00,2020-07-14 00:00:00,2020-07-15 00:00:00,2020-07-16 00:00:00,2020-07-17 00:00:00,2020-07-18 00:00:00,2020-07-19 00:00:00,2020-07-20 00:00:00,2020-07-21 00:00:00,2020-07-22 00:00:00,2020-07-23 00:00:00,2020-07-24 00:00:00,2020-07-25 00:00:00,2020-07-26 00:00:00,2020-07-27 00:00:00,2020-07-28 00:00:00,2020-07-29 00:00:00,2020-07-30 00:00:00,2020-07-31 00:00:00,2020-08-01 00:00:00,2020-08-02 00:00:00,2020-08-03 00:00:00,2020-08-04 00:00:00,2020-08-05 00:00:00,2020-08-06 00:00:00,2020-08-07 00:00:00,2020-08-08 00:00:00,2020-08-09 00:00:00,2020-08-10 00:00:00,2020-08-11 00:00:00,2020-08-12 00:00:00,2020-08-13 00:00:00,2020-08-14 00:00:00,2020-08-15 00:00:00,2020-08-16 00:00:00,2020-08-17 00:00:00,2020-08-18 00:00:00,2020-08-19 00:00:00,2020-08-20 00:00:00,2020-08-21 00:00:00,2020-08-22 00:00:00,2020-08-23 00:00:00,2020-08-24 00:00:00,2020-08-25 00:00:00,2020-08-26 00:00:00,2020-08-27 00:00:00,2020-08-28 00:00:00,2020-08-29 00:00:00,2020-08-30 00:00:00,2020-08-31 00:00:00,2020-09-01 00:00:00,2020-09-02 00:00:00,2020-09-03 00:00:00,2020-09-04 00:00:00,2020-09-05 00:00:00,2020-09-06 00:00:00,2020-09-07 00:00:00,2020-09-08 00:00:00,2020-09-09 00:00:00,2020-09-10 00:00:00,2020-09-11 00:00:00,2020-09-12 00:00:00,2020-09-13 00:00:00,2020-09-14 00:00:00,2020-09-15 00:00:00,2020-09-16 00:00:00,2020-09-17 00:00:00,2020-09-18 00:00:00,2020-09-19 00:00:00,2020-09-20 00:00:00,2020-09-21 00:00:00,2020-09-22 00:00:00,2020-09-23 00:00:00,2020-09-24 00:00:00,2020-09-25 00:00:00,2020-09-26 00:00:00,2020-09-27 00:00:00,2020-09-28 00:00:00,2020-09-29 00:00:00,2020-09-30 00:00:00,2020-10-01 00:00:00,2020-10-02 00:00:00,2020-10-03 00:00:00,2020-10-04 00:00:00,2020-10-05 00:00:00,2020-10-06 00:00:00,2020-10-07 00:00:00,2020-10-08 00:00:00,2020-10-09 00:00:00,2020-10-10 00:00:00,2020-10-11 00:00:00,2020-10-12 00:00:00,2020-10-13 00:00:00,2020-10-14 00:00:00,2020-10-15 00:00:00,2020-10-16 00:00:00,2020-10-17 00:00:00,2020-10-18 00:00:00,2020-10-19 00:00:00,2020-10-20 00:00:00,2020-10-21 00:00:00,2020-10-22 00:00:00,2020-10-23 00:00:00,2020-10-24 00:00:00,2020-10-25 00:00:00,2020-10-26 00:00:00,2020-10-27 00:00:00,2020-10-28 00:00:00,2020-10-29 00:00:00,2020-10-30 00:00:00,2020-10-31 00:00:00,2020-11-01 00:00:00,2020-11-02 00:00:00,2020-11-03 00:00:00,2020-11-04 00:00:00,2020-11-05 00:00:00,2020-11-06 00:00:00,2020-11-07 00:00:00,2020-11-08 00:00:00,2020-11-09 00:00:00,2020-11-10 00:00:00,2020-11-11 00:00:00,2020-11-12 00:00:00,2020-11-13 00:00:00,2020-11-14 00:00:00,2020-11-15 00:00:00,2020-11-16 00:00:00,2020-11-17 00:00:00,2020-11-18 00:00:00,2020-11-19 00:00:00,2020-11-20 00:00:00,2020-11-21 00:00:00,2020-11-22 00:00:00,2020-11-23 00:00:00,2020-11-24 00:00:00,2020-11-25 00:00:00,2020-11-26 00:00:00,2020-11-27 00:00:00,2020-11-28 00:00:00,2020-11-29 00:00:00,2020-11-30 00:00:00,2020-12-01 00:00:00,2020-12-02 00:00:00,2020-12-03 00:00:00,2020-12-04 00:00:00,2020-12-05 00:00:00,2020-12-06 00:00:00,2020-12-07 00:00:00,2020-12-08 00:00:00,2020-12-09 00:00:00,2020-12-10 00:00:00,2020-12-11 00:00:00,2020-12-12 00:00:00,2020-12-13 00:00:00,2020-12-14 00:00:00,2020-12-15 00:00:00,2020-12-16 00:00:00,2020-12-17 00:00:00,2020-12-18 00:00:00,2020-12-19 00:00:00,2020-12-20 00:00:00,2020-12-21 00:00:00,2020-12-22 00:00:00,2020-12-23 00:00:00,2020-12-24 00:00:00,2020-12-25 00:00:00,2020-12-26 00:00:00,2020-12-27 00:00:00,2020-12-28 00:00:00,2020-12-29 00:00:00,2020-12-30 00:00:00,2020-12-31 00:00:00,2021-01-01 00:00:00,2021-01-02 00:00:00,2021-01-03 00:00:00,2021-01-04 00:00:00,2021-01-05 00:00:00,2021-01-06 00:00:00,2021-01-07 00:00:00,2021-01-08 00:00:00,2021-01-09 00:00:00,2021-01-10 00:00:00,2021-01-11 00:00:00,2021-01-12 00:00:00,2021-01-13 00:00:00,2021-01-14 00:00:00,2021-01-15 00:00:00,2021-01-16 00:00:00,2021-01-17 00:00:00,2021-01-18 00:00:00,2021-01-19 00:00:00,2021-01-20 00:00:00,2021-01-21 00:00:00,2021-01-22 00:00:00,2021-01-23 00:00:00,2021-01-24 00:00:00,2021-01-25 00:00:00,2021-01-26 00:00:00,2021-01-27 00:00:00,2021-01-28 00:00:00,2021-01-29 00:00:00,2021-01-30 00:00:00,2021-01-31 00:00:00,2021-02-01 00:00:00,2021-02-02 00:00:00,2021-02-03 00:00:00,2021-02-04 00:00:00,2021-02-05 00:00:00,2021-02-06 00:00:00,2021-02-07 00:00:00,2021-02-08 00:00:00,2021-02-09 00:00:00,2021-02-10 00:00:00,2021-02-11 00:00:00,2021-02-12 00:00:00,2021-02-13 00:00:00,2021-02-14 00:00:00,2021-02-15 00:00:00,2021-02-16 00:00:00,2021-02-17 00:00:00,2021-02-18 00:00:00,2021-02-19 00:00:00,2021-02-20 00:00:00,2021-02-21 00:00:00,2021-02-22 00:00:00,2021-02-23 00:00:00,2021-02-24 00:00:00,2021-02-25 00:00:00,2021-02-26 00:00:00,2021-02-27 00:00:00,2021-02-28 00:00:00,2021-03-01 00:00:00,2021-03-02 00:00:00,2021-03-03 00:00:00,2021-03-04 00:00:00,2021-03-05 00:00:00,2021-03-06 00:00:00,2021-03-07 00:00:00,2021-03-08 00:00:00,2021-03-09 00:00:00,2021-03-10 00:00:00,2021-03-11 00:00:00,2021-03-12 00:00:00,2021-03-13 00:00:00,2021-03-14 00:00:00,2021-03-15 00:00:00,2021-03-16 00:00:00,2021-03-17 00:00:00,2021-03-18 00:00:00,2021-03-19 00:00:00,2021-03-20 00:00:00,2021-03-21 00:00:00,2021-03-22 00:00:00,2021-03-23 00:00:00,2021-03-24 00:00:00,2021-03-25 00:00:00,2021-03-26 00:00:00,2021-03-27 00:00:00,2021-03-28 00:00:00,2021-03-29 00:00:00,2021-03-30 00:00:00,2021-03-31 00:00:00,2021-04-01 00:00:00,2021-04-02 00:00:00,2021-04-03 00:00:00,2021-04-04 00:00:00,2021-04-05 00:00:00,2021-04-06 00:00:00,2021-04-07 00:00:00,2021-04-08 00:00:00,2021-04-09 00:00:00,2021-04-10 00:00:00,2021-04-11 00:00:00,2021-04-12 00:00:00,2021-04-13 00:00:00,2021-04-14 00:00:00,2021-04-15 00:00:00,2021-04-16 00:00:00,2021-04-17 00:00:00,2021-04-18 00:00:00,2021-04-19 00:00:00,2021-04-20 00:00:00,2021-04-21 00:00:00,2021-04-22 00:00:00,2021-04-23 00:00:00,2021-04-24 00:00:00,2021-04-25 00:00:00
Australia,0,0,0,0,4,5,5,6,9,9,12,12,12,13,13,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,25,27,30,39,52,55,60,63,76,91,107,128,128,200,250,297,377,452,568,681,791,1071,1549,1682,2044,2364,2810,3143,3640,3984,4361,4559,4862,5116,5330,5550,5687,5797,5895,6010,6108,6215,6303,6315,6351,6415,6440,6462,6522,6568,6610,6623,6645,6652,6662,6677,6694,6714,6721,6744,6752,6766,6778,6799,6822,6847,6875,6894,6913,6918,6939,6948,6970,6980,6989,7019,7035,7044,7054,7068,7072,7081,7095,7099,7114,7114,7126,7139,7150,7165,7184,7192,7202,7221,7229,7240,7247,7252,7259,7265,7267,7274,7285,7289,7294,7320,7335,7347,7370,7391,7409,7411,7461,7474,7492,7521,7558,7595,7601,7686,7764,7834,7920,8001,8066,8260,8443,8583,8755,8886,9056,9374,9553,9797,9980,10251,10487,10810,11233,11441,11802,12069,12428,12894,13302,13595,13950,14403,14935,15303,15582,16298,16903,17280,17895,18318,18730,19445,19890,20272,20698,21084,21397,21713,22127,22358,22742,23035,23287,23558,23773,23989,24236,24407,24602,24811,24915,25053,25204,25322,25448,25547,25670,25746,25819,25923,26049,26136,26207,26278,26321,26373,26465,26524,26564,26607,26651,26692,26739,26778,26813,26861,26885,26898,26912,26942,26972,26980,27000,27016,27040,27044,27055,27078,27096,27109,27121,27135,27148,27173,27181,27206,27226,27244,27263,27285,27310,27337,27357,27371,27378,27390,27399,27405,27443,27458,27476,27495,27513,27525,27539,27553,27565,27579,27585,27595,27601,27610,27622,27630,27644,27652,27658,27665,27669,27671,27675,27676,27682,27711,27749,27758,27777,27785,27792,27806,27821,27834,27843,27853,27865,27873,27886,27892,27902,27912,27923,27939,27949,27956,27965,27972,27987,27993,28000,28011,28025,28030,28037,28048,28060,28072,28093,28126,28168,28198,28219,28237,28262,28274,28297,28308,28337,28349,28381,28405,28425,28460,28484,28504,28517,28536,28546,28571,28582,28595,28614,28634,28650,28660,28669,28689,28708,28721,28731,28740,28749,28755,28760,28766,28777,28780,28786,28794,28799,28806,28811,28818,28823,28829,28838,28842,28848,28851,28857,28860,28871,28879,28887,28892,28898,28900,28905,28911,28912,28918,28920,28926,28930,28937,28939,28947,28957,28965,28970,28978,28986,28996,29007,29021,29029,29034,29046,29061,29074,29090,29102,29112,29117,29130,29137,29154,29166,29183,29192,29196,29206,29211,29221,29230,29239,29252,29259,29276,29296,29304,29322,29333,29341,29348,29357,29365,29379,29385,29390,29396,29405,29419,29429,29450,29469,29484,29499,29519,29533,29556,29576,29594,29638,29653,29663,29680
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,9,14,18,21,29,41,55,79,104,131,182,246,302,504,655,860,1018,1332,1646,2013,2388,2814,3582,4474,5283,5588,6909,7657,8271,8788,9618,10180,10711,11129,11524,11781,12051,12297,12639,12942,13244,13555,13806,13945,14041,14226,14336,14476,14595,14671,14749,14795,14873,14925,15002,15071,15148,15225,15274,15357,15402,15452,15531,15558,15597,15621,15650,15684,15752,15774,15833,15871,15882,15961,15997,16058,16109,16201,16242,16269,16321,16353,16404,16436,16486,16503,16539,16557,16591,16628,16655,16685,16731,16733,16759,16771,16805,16843,16898,16902,16968,16979,17005,17034,17064,17078,17109,17135,17189,17203,17223,17271,17323,17341,17380,17408,17449,17477,17522,17580,17654,17723,17766,17873,17941,18050,18165,18280,18365,18421,18513,18615,18709,18783,18897,18948,19021,19154,19270,19439,19573,19655,19743,19827,19929,20099,20214,20338,20472,20558,20677,20850,20955,21130,21212,21304,21385,21481,21566,21696,21837,21919,22033,22106,22245,22439,22594,22876,23179,23370,23534,23829,24084,24431,24762,25062,25253,25495,25706,26033,26361,26590,26985,27166,27438,27642,27969,28372,28729,29087,29271,29561,30081,30583,31247,31827,32696,33159,33541,34305,35073,35853,36661,37474,38095,38658,39303,39984,40816,41500,42214,42876,43432,44041,44813,45686,46374,47432,48146,48896,49819,50848,52057,53188,54423,55319,56298,57326,58672,60224,61387,63134,64806,65927,67451,69409,71844,74415,78029,80811,83267,86102,89496,93949,99576,104925,109881,114016,118198,125099,132515,138979,147220,153153,158746,164866,172380,181642,191228,198291,203956,208613,214597,221688,228683,235351,241962,247188,250333,254710,260512,266038,270992,275661,279708,282456,285489,289461,293430,297245,300689,303430,305693,308070,311002,313688,316581,319822,322463,325051,327679,330343,332828,334913,337209,338854,340373,342226,344357,347204,349055,350484,351892,353484,355352,357902,360815,362911,364302,365768,367410,369721,372190,374730,376793,379071,380722,382258,383833,385750,389260,390788,392511,393778,394939,396425,398096,399798,401886,403512,404714,405723,407140,408781,410230,411730,413208,414398,415522,416763,418283,419801,421189,422522,423839,424896,426093,427562,429139,430870,432303,433487,434712,436139,437874,439841,441659,443536,445374,446644,448371,450376,452767,454860,457317,459440,460849,462769,465322,467646,470314,472871,475070,476980,479391,481919,484916,488042,491065,493568,495464,497889,501224,504581,508096,511440,514153,516565,519980,523269,526393,530288,533786,536465,539541,542542,546229,549592,552729,556012,558755,560972,562907,566008,568914,571616,574755,577007,578950,581263,584205,586883,589299,591347,593423,595540,597566,600089,602494,604823,606954,608979
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,8,13,23,50,109,169,200,239,267,314,314,559,689,886,1058,1243,1486,1795,2257,2815,3401,3743,4269,4937,6235,7284,9134,10836,11899,12775,13964,15348,16770,18431,19691,20814,22194,23403,24983,26667,28018,29647,30589,31119,33573,34809,36138,37183,38496,39983,40956,41889,42797,44293,45325,46134,46687,47334,47859,48519,49032,49517,49906,50267,50509,50781,51420,52011,52596,53081,53449,53779,53981,54288,54644,54989,55280,55559,55791,55983,56235,56511,56810,57092,57342,57455,57592,57849,58061,58186,58381,58517,58615,58685,58767,58907,59072,59226,59348,59437,59569,59711,59819,59918,60029,60100,60155,60244,60348,60476,60550,60550,60550,60810,60898,61007,61106,61209,61295,61361,61427,61509,61598,61727,61838,62016,62058,62058,62123,62210,62357,62469,62707,62707,62781,62872,63238,63499,63706,63706,64094,64258,64627,64847,65199,65727,66026,66428,66662,67335,68006,68751,69402,69849,70314,70648,71158,72016,72784,73401,74152,74620,75008,75647,76191,77113,77869,78323,78534,78897,79479,80178,80894,81468,81936,82092,82447,83030,83500,83952,84599,85042,85236,85487,85911,86544,87174,87825,88367,88769,89141,89691,90568,91537,92478,93455,94306,94795,95948,97976,99649,100748,102295,103392,105226,106887,108768,110976,112803,114179,115353,117115,118452,121059,124234,127623,130235,132203,134291,137868,143596,148981,156931,162258,165880,173240,181511,191959,202151,213115,222253,230480,240159,253386,270132,287700,305409,321031,333718,347289,368337,392258,412314,429229,441018,447355,452541,468213,479341,488044,494168,500789,503182,507475,515391,520393,525012,531280,535939,537871,540605,545787,550264,553680,556904,558779,559902,561803,564967,567532,570829,574448,576599,577345,579212,582252,584857,587439,589942,591756,592615,594572,597643,600397,600397,603159,608137,609211,611422,615058,618204,621039,623760,625930,626911,629109,632321,634904,637246,638030,638877,639734,641411,644242,646496,648289,649169,650011,650887,652735,655732,658655,660703,662694,664263,665223,667322,670249,672886,675089,677209,678839,679771,681250,684256,686827,689271,691854,693666,694858,696642,699662,702437,705120,707837,710153,711417,713271,716395,718847,721432,723870,725610,726483,728334,730951,733100,735220,737115,738631,739488,741205,743882,746302,749739,752379,754473,755594,757696,760809,763885,766654,769414,771511,772294,774344,777608,780251,783010,785809,787891,789008,791171,794605,798108,801723,805321,808283,809861,813026,818142,822801,827941,827941,837006,839238,842775,849090,854608,860731,866063,870757,872936,876842,882453,887920,892585,897474,900996,902964,904673,908212,913057,917917,922487,925476,927229,930603,935316,939309,943213,947000,949996,951626,955056,960169,964526,968107,972041,974418
Canada,0,0,0,0,1,1,2,2,2,4,4,4,4,4,5,5,7,7,7,7,7,7,7,7,7,7,8,8,8,8,9,9,9,10,11,11,13,14,20,24,27,30,33,37,49,54,64,77,79,108,117,193,198,252,415,478,657,800,943,1277,1469,2088,2790,3251,4042,4682,5576,6280,7398,8527,9560,11284,12437,12978,15756,16563,17872,19141,20654,22059,23316,24299,25680,27035,28209,30809,32814,34356,35633,37658,39402,41663,43299,44919,46371,48033,49616,51150,52865,54457,56343,57926,60504,61957,63215,64694,66201,67674,68918,70091,71264,72419,73568,74781,75959,77206,78332,79411,80493,81575,82742,83947,85151,86106,87119,88090,88989,89976,90909,91681,92479,93288,93960,94641,95269,95947,96475,97178,97779,98241,98720,99159,99595,100043,100404,100763,101087,101491,101877,102314,102762,103078,103418,103767,104087,104463,104629,104878,105193,105830,106097,106288,106643,106962,107185,107394,107815,108023,108334,108656,108984,109150,109348,109984,110350,110693,111144,111559,111875,112168,112938,113473,113790,114398,115115,115470,115789,116471,116871,117357,117677,118281,118523,118768,118973,119659,120033,120387,120903,121148,121367,122053,122389,122703,123180,123605,123825,124004,124218,125084,125408,125625,126319,126560,126817,127594,127903,128380,128836,129342,129639,129888,130918,131422,131941,132527,133141,133511,133890,134295,135757,136135,136956,137676,138164,138640,140098,140900,141852,142879,144053,144607,145750,147583,148855,149939,151087,152717,153770,155428,157219,158991,161107,162930,165054,166360,168501,171384,173756,175380,177730,180625,182767,184403,185378,189489,192064,194362,196928,197067,200804,204111,206349,209036,211617,214519,216051,218874,222973,225703,228366,231383,234939,237313,239649,243178,247916,250698,253482,258875,263221,267165,272036,276481,280465,285939,290709,295139,299440,305473,309935,314453,319247,324234,329191,333936,340731,346013,350971,356650,362604,368279,373662,381557,387052,393506,399770,406189,412543,418848,426572,432743,439142,445828,452543,458527,464443,472820,479064,485576,492582,499282,505741,511748,519325,525585,532506,539190,540939,544053,554153,560618,568807,577266,584409,585400,589935,606076,616134,623384,631466,639693,648930,657323,664606,672931,679072,686211,693658,700538,706897,713181,719601,724629,730330,736441,742268,747362,752041,757658,761699,766019,770825,775652,779762,783695,788197,791145,794412,798394,802530,805794,809001,812804,815487,818755,821932,824611,828408,830612,832375,836594,839155,842590,845673,848330,850737,854190,857403,860348,863495,866667,869347,871694,875388,878051,880835,883815,886782,889551,892199,896247,899175,902234,905339,908854,911884,914595,918406,921263,924670,928283,932515,935932,939057,943920,947489,951438,956542,961567,965882,970065,976327,980080,988808,994549,998208,1005296,1008808,1017130,1027854,1035242,1043478,1052560,1060052,1067764,1078482,1085905,1094899,1104508,1113837,1121162,1129371,1139591,1146817,1155053,1164108,1172697,1180065,1186991
Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,9,9,10,10,13,13,13,20,20,25,35,35,55,88,101,182,228,265,265,461,592,687,801,977,1197,1361,1665,2015,2245,2555,2844,3137,3510,3843,4355,4665,5009,5310,5740,6166,6695,7366,7652,7964,8356,8712,9246,9691,10598,10956,11375,11700,12164,12680,13174,14537,15010,15492,16044,16564,17702,18687,21213,22441,23421,24794,25826,27359,28750,32208,33855,35052,36710,39370,42029,44531,50016,52369,54647,58167,62205,66169,70445,80287,83996,88891,92855,97183,101837,105532,118720,123550,129020,132548,137490,142154,146361,160351,166756,171452,175365,181062,186698,193452,201634,208572,213715,218728,220628,225103,231393,236748,242355,246963,250767,254416,259064,263360,267766,271982,275999,279393,282043,284541,288089,291847,295532,298557,301019,303083,306216,309274,312029,315041,317657,319493,321205,323698,326439,328846,330930,333029,334683,336402,338759,341304,343592,345790,347923,349800,351575,353536,355667,357658,359731,361493,362962,364723,366671,368825,371023,373056,375044,376616,378168,380034,382111,383902,385946,387502,388855,390037,391849,393769,395708,397665,399568,400985,402365,404102,405972,408009,409974,411726,413145,414739,416501,418469,420434,422510,424274,425541,427027,428669,430535,432666,434748,436433,437983,439287,441150,442827,444674,446274,447468,448523,449903,451634,453868,455979,457901,459671,461300,462991,464750,466590,468471,470179,471746,473306,474440,476016,477769,479595,481371,482832,484280,485372,486496,488190,490003,491760,493305,494478,495637,497131,498906,500542,502063,503598,504525,505530,507050,508571,510256,511864,513140,514202,515042,516582,518390,519977,521558,522879,523907,524804,526438,528030,529676,531273,532604,533610,534558,536012,537585,539143,540640,542080,543087,544092,545662,547243,548941,550430,551743,552864,553898,555406,557135,558668,560382,562142,563534,564778,566440,567974,569781,571919,573830,575329,576731,578732,581135,583355,585546,587993,589189,590914,594152,595831,598394,600105,602028,603986,606950,608973,612564,615902,618191,620641,623101,625483,629176,633381,637742,641923,645892,649135,652525,656712,661180,665493,669832,673750,677151,680740,685107,690066,694647,699110,703178,706500,709888,714143,718749,722900,727109,730888,734035,736645,740237,744019,748082,751886,755350,758189,760576,764307,768471,772396,776209,779541,782039,784314,788142,791939,795845,799460,803009,805317,807872,812344,816929,821418,824625,829770,832512,835552,840119,845450,850483,855785,860533,864064,867949,873512,879485,885379,891110,896231,900782,904212,911469,918053,925089,931939,938094,942958,947783,954843,962321,969913,977243,984484,989492,995538,1003406,1011485,1019478,1026785,1032612,1037780,1043022,1051270,1060421,1068522,1076499,1082920,1088710,1094267,1101698,1109311,1117348,1124718,1131340,1136189,1141403,1148320,1155902,1162811,1169536
